name,latitude,longitude,description,city,country,category,address,phone,website
Begraafplaats Stuiverstraat,51.20889,2.91417,,Ostend,Belgium,cemetery,,,
Begraafplaats van Baarlo,52.7375406,5.9494494,"Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJZSSqDsVkyEcRRO7PY8ydh7M",Baarlo,Netherlands,cemetery,"8372 VJ Baarlo, Netherlands",,
Begraafplaats van Kassel,50.799212,2.4924276,Rating: 4.7/5 (0 reviews) | Place ID: ChIJ3Y2yoSjl3EcRFdf1sc91A14,Cassel,France,cemetery,"Av. Albert Mahieu, 59670 Cassel, France",,
Behesht-e Zahra,35.5303902,51.3763243,"Rating: 4.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""5 AM to 8:30 PM""},{""day"":""Tuesday"",""hours"":""5 AM to 8:30 PM""},{""day"":""Wednesday"",""hours"":""5 AM to 8:30 PM""},{""day"":""Thursday"",""hours"":""5 AM to 8:30 PM""},{""day"":""Friday"",""hours"":""5 AM to 8:30 PM""},{""day"":""Saturday"",""hours"":""5 AM to 8:30 PM""},{""day"":""Sunday"",""hours"":""5 AM to 8:30 PM""}] | Place ID: ChIJS7hhlEj4kT8RyEWNJAPisk8",Tehran,Iran,cemetery,"G9JG+5G4 Behesht-e Zahra, Tehran, Tehran Province, Iran",,
Behesht-e Zahra,35.536269444,51.370183333,,Tehran,Iran,cemetery,,,
Beijing Daxing International Airport,39.509805,116.4105069,Rating: 4.4/5 (0 reviews) | Place ID: ChIJCRqsNMYt8DURAq9Ch_Dec0U,Daxing District,China,shop,"GC56+W6C, Daxing District, Beijing, China",,https://daxing-pkx-airport.com/
Beijing Daxing International Airport,39.511944,116.410556,,Jiuzhou,People's Republic of China,landmark,,,
Beijing National Stadium,39.991544,116.390478,,Aoyuncun Subdistrict,People's Republic of China,stadium,,,
Beijing Television Cultural Center,39.91555556,116.45777778,,Chaoyang District,People's Republic of China,landmark,,,
Beijing Television Cultural Center,39.9172067,116.462978,Place ID: ChIJW5malAKt8TUR9BBh5tj0cZQ,Chaoyang,China,shop,"WF87+V5Q, 南门对面 中央电视台 光华路, Guomao, Chaoyang, Beijing, China",,
Beinecke Rare Book & Manuscript Library,41.31161,-72.92722,,New Haven,United States,library,,,
Beinecke Rare Book and Manuscript Library,41.3115681,-72.9273095,"Yale University's architecturally unique library with a vast collection of rare books & manuscripts. | Rating: 4.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 7 PM""},{""day"":""Thursday"",""hours"":""9 AM to 7 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""12 to 5 PM""},{""day"":""Sunday"",""hours"":""12 to 5 PM""}] | Place ID: ChIJtWEfobbZ54kRo9kv8xMGuKE",New Haven,United States,university,"121 Wall St, New Haven, CT 06511",,http://beinecke.library.yale.edu/
Belém Tower,38.6915837,-9.2159773,"Landmark medieval fortified tower on tiny river island with rooftop terrace offering estuary views. | Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""9:30 AM to 5:30 PM""},{""day"":""Wednesday"",""hours"":""9:30 AM to 5:30 PM""},{""day"":""Thursday"",""hours"":""9:30 AM to 5:30 PM""},{""day"":""Friday"",""hours"":""9:30 AM to 5:30 PM""},{""day"":""Saturday"",""hours"":""9:30 AM to 5:30 PM""},{""day"":""Sunday"",""hours"":""9:30 AM to 5:30 PM""}] | Place ID: ChIJS5zCw0LLHg0RP1FSz63cAjA",Lisbon,Portugal,landmark,"Av. Brasília, 1400-038 Lisboa, Portugal",,https://www.museusemonumentos.pt/pt/museus-e-monumentos/torre-de-belem
Belém Tower,38.691388888,-9.215833333,,,,landmark,,,
Belén,48.8661451,2.2819717,"Rating: 4.9/5 (0 reviews) | Hours: [""Monday: 8:00 AM – 6:00 PM"",""Tuesday: 8:00 AM – 6:00 PM"",""Wednesday: 8:00 AM – 6:00 PM"",""Thursday: 8:00 AM – 6:00 PM"",""Friday: 8:00 AM – 6:00 PM"",""Saturday: 8:00 AM – 6:00 PM"",""Sunday: 8:00 AM – 2:00 PM""] | Price: $ | Place ID: ChIJo8Scl8Fv5kcRUC_2nlt-fpY",Paris,France,cafe,"4 Rue Gustave Courbet, 75016 Paris, France",,https://www.belenbakerycafe.com/
Belfast Castle,54.6427,-5.94232,,Low Wood,United Kingdom,castle,,,
Belfast Castle,54.6427371,-5.9422475,"Castle within country park, with adventure playground, visitor centre, antiques shop and restaurant. | Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 6 PM""},{""day"":""Thursday"",""hours"":""9 AM to 6 PM""},{""day"":""Friday"",""hours"":""9 AM to 6 PM""},{""day"":""Saturday"",""hours"":""9 AM to 6 PM""},{""day"":""Sunday"",""hours"":""9 AM to 6 PM""}] | Place ID: ChIJR65g9oenYUgRJxc1b0terXo",Belfast,United Kingdom,castle,"Antrim Rd, Belfast BT15 5GR, United Kingdom",,https://www.belfastcity.gov.uk/belfastcastle
Belfast City Cemetery,54.589722222,-5.979166666,,Belfast,United Kingdom,cemetery,,,
Belfast City Cemetery,54.5884872,-5.9705506,"Rating: 3.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4 PM""},{""day"":""Friday"",""hours"":""8 AM to 4 PM""},{""day"":""Saturday"",""hours"":""8 AM to 4 PM""},{""day"":""Sunday"",""hours"":""10 AM to 4 PM""}] | Place ID: ChIJ5WMN4YMIYUgRVCVtpvYKtbM",Belfast,United Kingdom,cemetery,"511 Falls Rd, Belfast BT12 6DE, United Kingdom",,https://www.belfastcity.gov.uk/citycemetery
Belfry de l'Église Saint-Germain l'Auxerrois de Paris,48.8598307,2.3409612,Rating: 4.7/5 (0 reviews) | Place ID: ChIJz4iTEyFu5kcRslKSpxp0B60,Paris,France,landmark,"2A Pl. du Louvre, 75001 Paris, France",,http://patrimoine-horloge.fr/ha-paris1-beffroi.html
Belga Queen,50.8503107,4.3547205,"Chic brasserie, in a former bank, with a stained-glass ceiling & lounge area with leather armchairs. | Rating: 4.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12 to 2:30 PM, 6 to 10 PM""},{""day"":""Tuesday"",""hours"":""12 to 2:30 PM, 6 to 10 PM""},{""day"":""Wednesday"",""hours"":""12 to 2:30 PM, 6 to 10 PM""},{""day"":""Thursday"",""hours"":""12 to 2:30 PM, 6 to 10 PM""},{""day"":""Friday"",""hours"":""12 to 2:30 PM, 6 to 11 PM""},{""day"":""Saturday"",""hours"":""12 to 2:30 PM, 6 to 11 PM""},{""day"":""Sunday"",""hours"":""12 to 2:30 PM, 6 to 10 PM""}] | Place ID: ChIJecPS44DDw0cRX0RPlDo6eO4",Brussels,Belgium,restaurant,"Rue du Fossé aux Loups 32, 1000 Bruxelles, Belgium",,http://www.belgaqueenbrussels.be/
Belga Queen,50.850336111,4.354713888,,City of Brussels,Belgium,landmark,,,
Belgian Military Cemetery Keiem,51.0866058,2.8858324,"Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJxdOv8Ouw3EcRdPzgOUdO1d8",Diksmuide,Belgium,cemetery,"Keiemdorpstraat 171, 8600 Diksmuide, Belgium",,http://www.wo1.be/nl/db-items/belgische-militaire-begraafplaats-keiem
Belgian Military Cemetery Keiem,51.08639,2.88528,,Diksmuide,Belgium,cemetery,,,
Belgrade New Cemetery,44.80944444,20.48722222,,Belgrade,Serbia,cemetery,,,
Bell's Hill Burial Ground,51.649,-0.215,,London Borough of Barnet,United Kingdom,cemetery,,,
Bellacourt Military Cemetery,50.231594,2.674363,,Rivière,France,cemetery,,,
Bellacourt Military Cemetery,50.2318098,2.6742764,Rating: 5/5 (0 reviews) | Place ID: ChIJJVuhggBE3UcRLLHAbez_PLo,Rivière,France,cemetery,"62173 Rivière, France",,http://www.ww1cemeteries.com/
Bellaombra de can Rosés,41.3881518,2.1348392,Rating: 5/5 (0 reviews) | Place ID: ChIJPxX5baCZpBIRAZ5kXLeYSuI,Barcelona,Spain,park,"Plaça de Can Rosés, Les Corts, 08029 Barcelona, Spain",,
Bellbird Walking Track,-33.9519221,150.905818,Rating: 4.4/5 (0 reviews) | Place ID: ChIJFaos1uGUEmsRoAEwYEcdvYQ,Sydney,Australia,landmark,"Bellbird Walking Track, Casula NSW 2170, Australia",,https://www.nationalparks.nsw.gov.au/things-to-do/walking-tracks/bellbird-walking-track?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business%20Page
Belle Âme Cafe,40.7347411,-74.0627298,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 2 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 2 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 2 PM""},{""day"":""Thursday"",""hours"":""8 AM to 2 PM""},{""day"":""Friday"",""hours"":""7 AM to 2 PM""},{""day"":""Saturday"",""hours"":""8 AM to 3 PM""},{""day"":""Sunday"",""hours"":""8 AM to 3 PM""}] | Place ID: ChIJtWXaygVXwokRZQo2HpWBYNU",New York,United States,cafe,"76 Cottage St, Jersey City, NJ 07306",,http://www.belleamecafe.com/
Belle Epoque Patisserie,51.5522222,-0.0847222,"French bakery and cafe selling fresh and made-to-order cakes, plus croissants, quiches and coffee. | Rating: 4.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""8 AM to 6 PM""},{""day"":""Saturday"",""hours"":""9 AM to 6 PM""},{""day"":""Sunday"",""hours"":""9 AM to 5 PM""}] | Place ID: ChIJ1eTme4YcdkgRgnFF0EUAOsE",London,United Kingdom,cafe,"37 Newington Grn, Newington Green, London N16 9PR, United Kingdom",,http://www.belleepoque.co.uk/
Belle Epoque Patisserie,51.5427793,-0.1028903,"Designer venue for a range of carefully created patisserie, breads and outside catering. | Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""8 AM to 7 PM""},{""day"":""Saturday"",""hours"":""9 AM to 7 PM""},{""day"":""Sunday"",""hours"":""9 AM to 6 PM""}] | Place ID: ChIJBZ-xtGUbdkgRy7zVb6rdsHI",London,United Kingdom,bakery,"267 Upper St, London N1 2UQ, United Kingdom",,http://belleepoque.co.uk/
Belle Harbor Foods,40.5781273,-73.8494107,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 7:30 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 7:30 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 7:30 PM""},{""day"":""Thursday"",""hours"":""7 AM to 7:30 PM""},{""day"":""Friday"",""hours"":""7 AM to 7:30 PM""},{""day"":""Saturday"",""hours"":""7 AM to 7:30 PM""},{""day"":""Sunday"",""hours"":""7 AM to 7 PM""}] | Place ID: ChIJ3V2ZZ4dCwokREakXrkiM3eg",New York,United States,shop,"4-13 Beach 129th St, Rockaway Park, NY 11694",,http://belle-inc.keeq.io/
Bellefontaine Cemetery,38.6974,-90.2336,,St. Louis,United States,cemetery,,,
Bellefontaine Cemetery and Arboretum,38.690677,-90.235087,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Friday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Saturday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Sunday"",""hours"":""8 AM to 4:30 PM""}] | Place ID: ChIJgYMTIHlL34cRMGraOAiOd-k",St. Louis,United States,cemetery,"4947 W Florissant Ave, St. Louis, MO 63115",,http://bellefontainecemetery.org/
Belles Beach House,33.9869872,-118.4730863,"Cocktails & Hawaiian grub served in a relaxed tropical-style space with plants & wicker furnishings. | Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12 to 10 PM""},{""day"":""Tuesday"",""hours"":""12 to 10 PM""},{""day"":""Wednesday"",""hours"":""12 to 10 PM""},{""day"":""Thursday"",""hours"":""12 to 10 PM""},{""day"":""Friday"",""hours"":""12 PM to 2 AM""},{""day"":""Saturday"",""hours"":""11 AM to 2 AM""},{""day"":""Sunday"",""hours"":""11 AM to 10 PM""}] | Place ID: ChIJBQzSwKO7woAR0v_z1Ae-rOc",Los Angeles,United States,restaurant,"24 Windward Ave, Los Angeles, CA 90291",,https://www.bellesbeachhouse.com/
Belleville Cemetery,44.1409,-77.4189,,Belleville,Canada,cemetery,,,
Belleville Cemetery,44.1409376,-77.4180967,"Rating: 2.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 4 PM""},{""day"":""Thursday"",""hours"":""9 AM to 4 PM""},{""day"":""Friday"",""hours"":""9 AM to 4 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJv80a79s61okR9I7Sl_sejRQ",Belleville,Canada,cemetery,"631 Dundas St W, Belleville, ON K8N 4Z3, Canada",,https://bellevillecemetery.ca/
Bellevue Cemetery,42.7086502,-71.1871034,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4 PM""},{""day"":""Friday"",""hours"":""8 AM to 4 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJc6cf25wH44kR_RwArbaAIts",Lawrence,United States,cemetery,"170 May St, Lawrence, MA 01841",,https://www.cityoflawrence.com/155/Bellevue-Cemetery
Bellevue Cemetery,42.710556,-71.186111,,Lawrence,United States,cemetery,,,
Bellevue Palace,52.5175726,13.3527928,"Neoclassical, white palatial home of the German president with 3 wings built in 1786. | Rating: 4.5/5 (0 reviews) | Place ID: ChIJl9MERa9RqEcRqVkCruJWnf4",Berlin,Germany,castle,"Spreeweg 1, 10557 Berlin, Germany",,https://www.bundespraesident.de/DE/Die-Amtssitze/Schloss-Bellevue/schloss-bellevue-node.html
Bellevue Palace,52.5175,13.353333333,,Bezirk Mitte,Germany,castle,,,
Bells Hill Burial Ground,51.6486582,-0.2144713,Rating: 3.3/5 (0 reviews) | Place ID: ChIJ8ebZ96IXdkgRWx1fz8Xv01M,Barnet,United Kingdom,cemetery,"Spring Cl, Barnet EN5 2UR, United Kingdom",,http://www.ststephenbarnet.org.uk/bells-hill-burial-ground.html
Belltel Lofts,40.6925594,-73.9851308,Rating: 4.5/5 (0 reviews) | Place ID: ChIJMSGtcktawokRCO1ld-bL19E,Brooklyn,United States,shop,"365 Bridge St, Brooklyn, NY 11201",,
BellTel Lofts,40.6925,-73.985,,New York,United States,landmark,,,
Bellu Cemetery,44.4031443,26.0980108,"Landmark 1800s cemetery with ornate funerary sculptures & the tombs of many illustrious Romanians. | Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5 PM""},{""day"":""Thursday"",""hours"":""8 AM to 5 PM""},{""day"":""Friday"",""hours"":""8 AM to 5 PM""},{""day"":""Saturday"",""hours"":""7 AM to 8 PM""},{""day"":""Sunday"",""hours"":""7 AM to 8 PM""}] | Place ID: ChIJT6ZYjaz_sUARpfwFe5s8K3k",Bucharest,Romania,cemetery,"Calea Șerban Vodă 249, București 040208, Romania",,http://accu.ro/cimitirul-bellu/
Bellu Cemetery,44.403888888,26.1,,Bucharest,Romania,cemetery,,,
Bellus,41.3993781,2.1794627,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""10 AM to 6 PM""},{""day"":""Thursday"",""hours"":""10 AM to 6 PM""},{""day"":""Friday"",""hours"":""10 AM to 6 PM""},{""day"":""Saturday"",""hours"":""10 AM to 6 PM""},{""day"":""Sunday"",""hours"":""10 AM to 6 PM""}] | Place ID: ChIJQ3HJQ7-jpBIR8KFx1UqhTc4",Barcelona,Spain,bakery,"Carrer de la Diputació, 420, Eixample, 08013 Barcelona, Spain",,
Belvedere,48.1934,16.380519444,,Landstraße,Austria,landmark,,,
Belvédère Casino Mauresque,44.6591944,-1.172904,Rating: 4.8/5 (0 reviews) | Place ID: ChIJ-c2ZMVCfVA0Rnt--ELOG0Mo,Arcachon,France,landmark,"45 Av. Régnauld, 33120 Arcachon, France",,
Belvedere Castle,40.7794302,-73.9690677,"Gothic & Romanesque 1872 castle set on Vista Rock (the park's 2nd highest point) with park views. | Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 5 PM""},{""day"":""Thursday"",""hours"":""10 AM to 5 PM""},{""day"":""Friday"",""hours"":""10 AM to 5 PM""},{""day"":""Saturday"",""hours"":""10 AM to 5 PM""},{""day"":""Sunday"",""hours"":""10 AM to 5 PM""}] | Place ID: ChIJFXzf4e9YwokRtXgpty_i74g",New York,United States,castle,"New York, NY 10024",,https://www.centralparknyc.org/locations/belvedere-castle
Belvedere Castle on the Pfingstberg,52.4189122,13.0588586,"Classically styled 19th-century belvedere, with landscaped gardens & stunning views from the towers. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""10 AM to 5 PM""},{""day"":""Thursday"",""hours"":""10 AM to 5 PM""},{""day"":""Friday"",""hours"":""10 AM to 5 PM""},{""day"":""Saturday"",""hours"":""10 AM to 6 PM""},{""day"":""Sunday"",""hours"":""10 AM to 6 PM""}] | Place ID: ChIJD_0aS2P2qEcR925VvVXI0rI",Potsdam,Germany,museum,"Pfingstberg, Neuer Garten, 14469 Potsdam, Germany",,http://www.pfingstberg.de/
Belvedere di Anguillara,42.0943627,12.2695878,Rating: 5/5 (0 reviews) | Place ID: ChIJJdx4FpVFLxMRvPFa9N2s-s4,Rome,Italy,landmark,"00061 Anguillara Sabazia, Metropolitan City of Rome Capital, Italy",,
BELVEDERE DI ROMA,42.0398502,12.5917369,Place ID: ChIJdyUQf0NvLxMRCSBeyinaZaA,Rome,Italy,park,"Via di Valle Ricca, 00138 Roma RM, Italy",,
Belvedere on the Pfingstberg,52.4187,13.059,,Nördliche Vorstädte,Germany,landmark,,,
Belvedere Palace,48.1914751,16.3809322,"Baroque, 18th-century palaces housing art from Middle Ages to today, with notable Klimt collection. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 6 PM""},{""day"":""Thursday"",""hours"":""9 AM to 6 PM""},{""day"":""Friday"",""hours"":""9 AM to 6 PM""},{""day"":""Saturday"",""hours"":""9 AM to 6 PM""},{""day"":""Sunday"",""hours"":""9 AM to 6 PM""}] | Place ID: ChIJpZ4LAn0HbUcRB3aToFL8ZUo",Vienna,Austria,museum,"1030 Vienna, Austria",,https://www.belvedere.at/
Belvedere Primo Meridiano d'Italia,41.9214534,12.4522167,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJAfEx05FgLxMR8wbOQDwTz9s",Rome,Italy,landmark,"00136 Rome, Metropolitan City of Rome Capital, Italy",,
Belvedere Summerhouse,40.778943,-73.9696474,Rating: 4.8/5 (0 reviews) | Place ID: ChIJNRzWp7hZwokRrh_w0YgQGRk,New York,United States,landmark,"New York, NY 10024",,http://centralparknyc.org/
Belview,44.6052358,-95.3294509,Place ID: ChIJ292pWCK_iocRAtNa41yZCXM,Belview,United States,shop,Minnesota 56214,,
Belview,50.840879859,4.379193016,,City of Brussels,Belgium,landmark,,,
Belvoir Castle,52.8945,-0.78256,,Belvoir,United Kingdom,castle,,,
Belvoir Castle,52.8946807,-0.7824119,"Early 19th-century bastion with gilded salons, tapestries, jousting tournaments and costumed guides. | Rating: 4.4/5 (0 reviews) | Place ID: ChIJC0em2McyeEgRx-x7_e7YN6I",Grantham,United Kingdom,castle,"Woolsthorpe Rd, Grantham NG32 1PA, United Kingdom",,https://www.belvoircastle.com/
Belweder,52.213055555,21.027777777,,Śródmieście,Poland,landmark,,,
Belweder Palace,52.2131463,21.0276429,Classically-styled 17th-century belvedere & home to President of the Republic. Not open to public. | Rating: 4.6/5 (0 reviews) | Place ID: ChIJnQiEEeDMHkcRoWef23m4iVo,Warsaw,Poland,museum,"Belwederska 54, 00-594 Warszawa, Poland",,https://www.prezydent.pl/kancelaria/rezydencje-kprp/belweder/
Bemis Hall,42.427791,-71.3024641,Rating: 5/5 (0 reviews) | Place ID: ChIJq6pa2Hab44kRCU4JEOTlm_4,Lincoln,United States,landmark,"15 Bedford Rd, Lincoln, MA 01773",,http://www.lincolntown.org/facilities/facility/details/Bemis-Hall-3
